path,phrase
dataset\SigNN Character Database\N\N_1261.jpg,N
dataset\SigNN Character Database\N\N_1448.jpg,N
dataset\SigNN Character Database\N\N_55.jpg,N
dataset\SigNN Character Database\N\118.jpg,N
dataset\SigNN Character Database\N\N_851.jpg,N
dataset\SigNN Character Database\N\N_976.jpg,N
dataset\SigNN Character Database\N\N_595.jpg,N
dataset\SigNN Character Database\N\N_1044.jpg,N
dataset\SigNN Character Database\N\N_1203.jpg,N
dataset\SigNN Character Database\N\N_1058.jpg,N
dataset\SigNN Character Database\N\N_999.jpg,N
dataset\SigNN Character Database\N\N_933.jpg,N
dataset\SigNN Character Database\N\N_477.jpg,N
dataset\SigNN Character Database\N\N_127.jpg,N
dataset\SigNN Character Database\N\N_1019.jpg,N
dataset\SigNN Character Database\N\N_1196.jpg,N
dataset\SigNN Character Database\N\264.jpg,N
dataset\SigNN Character Database\N\N_820.jpg,N
dataset\SigNN Character Database\N\N_340.jpg,N
dataset\SigNN Character Database\N\N_1221.jpg,N
dataset\SigNN Character Database\N\N_633.jpg,N
dataset\SigNN Character Database\N\N_686.jpg,N
dataset\SigNN Character Database\N\N_116.jpg,N
dataset\SigNN Character Database\N\N_1206.jpg,N
dataset\SigNN Character Database\N\N_616.jpg,N
dataset\SigNN Character Database\N\N_705.jpg,N
dataset\SigNN Character Database\N\N_63.jpg,N
dataset\SigNN Character Database\N\N_1153.jpg,N
dataset\SigNN Character Database\N\N_731.jpg,N
dataset\SigNN Character Database\N\N_362.jpg,N
dataset\SigNN Character Database\N\N_1278.jpg,N
dataset\SigNN Character Database\N\N_13.jpg,N
dataset\SigNN Character Database\N\N_854.jpg,N
dataset\SigNN Character Database\N\N_991.jpg,N
dataset\SigNN Character Database\N\N_924.jpg,N
dataset\SigNN Character Database\N\N_120.jpg,N
dataset\SigNN Character Database\N\N_330.jpg,N
dataset\SigNN Character Database\N\N_1385.jpg,N
dataset\SigNN Character Database\N\N_25.jpg,N
dataset\SigNN Character Database\N\N_94.jpg,N
dataset\SigNN Character Database\N\123.jpg,N
dataset\SigNN Character Database\N\N_48.jpg,N
dataset\SigNN Character Database\N\N_1231.jpg,N
dataset\SigNN Character Database\N\N_1110.jpg,N
dataset\SigNN Character Database\N\N_1097.jpg,N
dataset\SigNN Character Database\N\282.jpg,N
dataset\SigNN Character Database\N\N_992.jpg,N
dataset\SigNN Character Database\N\N_961.jpg,N
dataset\SigNN Character Database\N\N_1013.jpg,N
dataset\SigNN Character Database\N\169.jpg,N
dataset\SigNN Character Database\N\N_391.jpg,N
dataset\SigNN Character Database\N\N_683.jpg,N
dataset\SigNN Character Database\N\N_1039.jpg,N
dataset\SigNN Character Database\N\N_105.jpg,N
dataset\SigNN Character Database\N\N_1136.jpg,N
dataset\SigNN Character Database\N\N_789.jpg,N
dataset\SigNN Character Database\N\N_93.jpg,N
dataset\SigNN Character Database\N\N_451.jpg,N
dataset\SigNN Character Database\N\N_1443.jpg,N
dataset\SigNN Character Database\N\N_1073.jpg,N
dataset\SigNN Character Database\N\N_853.jpg,N
dataset\SigNN Character Database\N\N_649.jpg,N
dataset\SigNN Character Database\N\N_236.jpg,N
dataset\SigNN Character Database\N\N_1328.jpg,N
dataset\SigNN Character Database\N\N_78.jpg,N
dataset\SigNN Character Database\N\N_74.jpg,N
dataset\SigNN Character Database\N\N_1079.jpg,N
dataset\SigNN Character Database\N\N_1002.jpg,N
dataset\SigNN Character Database\N\N_488.jpg,N
dataset\SigNN Character Database\N\N_1285.jpg,N
dataset\SigNN Character Database\N\N_739.jpg,N
dataset\SigNN Character Database\N\N_969.jpg,N
dataset\SigNN Character Database\N\N_763.jpg,N
dataset\SigNN Character Database\N\N_258.jpg,N
dataset\SigNN Character Database\N\N_134.jpg,N
dataset\SigNN Character Database\N\N_1119.jpg,N
dataset\SigNN Character Database\N\N_1468.jpg,N
dataset\SigNN Character Database\N\N_1007.jpg,N
dataset\SigNN Character Database\N\27.jpg,N
dataset\SigNN Character Database\N\N_1321.jpg,N
dataset\SigNN Character Database\N\N_673.jpg,N
dataset\SigNN Character Database\N\12.jpg,N
dataset\SigNN Character Database\N\79.jpg,N
dataset\SigNN Character Database\N\N_1175.jpg,N
dataset\SigNN Character Database\N\N_86.jpg,N
dataset\SigNN Character Database\N\N_532.jpg,N
dataset\SigNN Character Database\N\N_19.jpg,N
dataset\SigNN Character Database\N\N_600.jpg,N
dataset\SigNN Character Database\N\N_641.jpg,N
dataset\SigNN Character Database\N\N_587.jpg,N
dataset\SigNN Character Database\N\N_618.jpg,N
dataset\SigNN Character Database\N\N_644.jpg,N
dataset\SigNN Character Database\N\272.jpg,N
dataset\SigNN Character Database\N\N_1354.jpg,N
dataset\SigNN Character Database\N\N_461.jpg,N
dataset\SigNN Character Database\N\N_723.jpg,N
dataset\SigNN Character Database\N\N_979.jpg,N
dataset\SigNN Character Database\N\N_1274.jpg,N
dataset\SigNN Character Database\N\N_1314.jpg,N
dataset\SigNN Character Database\N\N_394.jpg,N
dataset\SigNN Character Database\N\N_415.jpg,N
dataset\SigNN Character Database\N\112.jpg,N
dataset\SigNN Character Database\N\43.jpg,N
dataset\SigNN Character Database\N\N_936.jpg,N
dataset\SigNN Character Database\N\146.jpg,N
dataset\SigNN Character Database\N\N_1036.jpg,N
dataset\SigNN Character Database\N\N_1001.jpg,N
dataset\SigNN Character Database\N\N_546.jpg,N
dataset\SigNN Character Database\N\N_1265.jpg,N
dataset\SigNN Character Database\N\N_334.jpg,N
dataset\SigNN Character Database\N\N_968.jpg,N
dataset\SigNN Character Database\N\N_441.jpg,N
dataset\SigNN Character Database\N\18.jpg,N
dataset\SigNN Character Database\N\N_1474.jpg,N
dataset\SigNN Character Database\N\N_1060.jpg,N
dataset\SigNN Character Database\N\N_372.jpg,N
dataset\SigNN Character Database\N\N_259.jpg,N
dataset\SigNN Character Database\N\N_1234.jpg,N
dataset\SigNN Character Database\N\N_67.jpg,N
dataset\SigNN Character Database\N\N_329.jpg,N
dataset\SigNN Character Database\N\N_884.jpg,N
dataset\SigNN Character Database\N\N_1124.jpg,N
dataset\SigNN Character Database\N\54.jpg,N
dataset\SigNN Character Database\N\N_676.jpg,N
dataset\SigNN Character Database\N\N_902.jpg,N
dataset\SigNN Character Database\N\N_1123.jpg,N
dataset\SigNN Character Database\N\N_623.jpg,N
dataset\SigNN Character Database\N\N_997.jpg,N
dataset\SigNN Character Database\N\N_148.jpg,N
dataset\SigNN Character Database\N\N_1172.jpg,N
dataset\SigNN Character Database\N\N_1365.jpg,N
dataset\SigNN Character Database\N\N_666.jpg,N
dataset\SigNN Character Database\N\N_1498.jpg,N
dataset\SigNN Character Database\N\208.jpg,N
dataset\SigNN Character Database\N\N_1045.jpg,N
dataset\SigNN Character Database\N\37.jpg,N
dataset\SigNN Character Database\N\N_599.jpg,N
dataset\SigNN Character Database\N\N_1245.jpg,N
dataset\SigNN Character Database\N\N_416.jpg,N
dataset\SigNN Character Database\N\N_1335.jpg,N
dataset\SigNN Character Database\N\N_370.jpg,N
dataset\SigNN Character Database\N\N_1435.jpg,N
dataset\SigNN Character Database\N\245.jpg,N
dataset\SigNN Character Database\N\274.jpg,N
dataset\SigNN Character Database\N\N_877.jpg,N
dataset\SigNN Character Database\N\N_1169.jpg,N
dataset\SigNN Character Database\N\N_496.jpg,N
dataset\SigNN Character Database\N\N_157.jpg,N
dataset\SigNN Character Database\N\N_1317.jpg,N
dataset\SigNN Character Database\N\N_1324.jpg,N
dataset\SigNN Character Database\N\70.jpg,N
dataset\SigNN Character Database\N\30.jpg,N
dataset\SigNN Character Database\N\N_1243.jpg,N
dataset\SigNN Character Database\N\N_1342.jpg,N
dataset\SigNN Character Database\N\N_836.jpg,N
dataset\SigNN Character Database\N\N_876.jpg,N
dataset\SigNN Character Database\N\N_390.jpg,N
dataset\SigNN Character Database\N\N_388.jpg,N
dataset\SigNN Character Database\N\N_84.jpg,N
dataset\SigNN Character Database\N\N_375.jpg,N
dataset\SigNN Character Database\N\N_1109.jpg,N
dataset\SigNN Character Database\N\N_548.jpg,N
dataset\SigNN Character Database\N\N_1122.jpg,N
dataset\SigNN Character Database\N\N_951.jpg,N
dataset\SigNN Character Database\N\N_1098.jpg,N
dataset\SigNN Character Database\N\N_885.jpg,N
dataset\SigNN Character Database\N\N_1410.jpg,N
dataset\SigNN Character Database\N\N_363.jpg,N
dataset\SigNN Character Database\N\254.jpg,N
dataset\SigNN Character Database\N\65.jpg,N
dataset\SigNN Character Database\N\212.jpg,N
dataset\SigNN Character Database\N\75.jpg,N
dataset\SigNN Character Database\N\N_637.jpg,N
dataset\SigNN Character Database\N\N_1344.jpg,N
dataset\SigNN Character Database\N\N_240.jpg,N
dataset\SigNN Character Database\N\N_1427.jpg,N
dataset\SigNN Character Database\N\N_1377.jpg,N
dataset\SigNN Character Database\N\N_97.jpg,N
dataset\SigNN Character Database\N\N_870.jpg,N
dataset\SigNN Character Database\N\N_805.jpg,N
dataset\SigNN Character Database\N\N_989.jpg,N
dataset\SigNN Character Database\N\N_1362.jpg,N
dataset\SigNN Character Database\N\N_828.jpg,N
dataset\SigNN Character Database\N\N_238.jpg,N
dataset\SigNN Character Database\N\N_515.jpg,N
dataset\SigNN Character Database\N\N_1244.jpg,N
dataset\SigNN Character Database\N\238.jpg,N
dataset\SigNN Character Database\N\157.jpg,N
dataset\SigNN Character Database\N\N_645.jpg,N
dataset\SigNN Character Database\N\76.jpg,N
dataset\SigNN Character Database\N\N_1138.jpg,N
dataset\SigNN Character Database\N\N_5.jpg,N
dataset\SigNN Character Database\N\N_1462.jpg,N
dataset\SigNN Character Database\N\N_648.jpg,N
dataset\SigNN Character Database\N\N_1298.jpg,N
dataset\SigNN Character Database\N\N_995.jpg,N
dataset\SigNN Character Database\N\N_216.jpg,N
dataset\SigNN Character Database\N\N_771.jpg,N
dataset\SigNN Character Database\N\N_450.jpg,N
dataset\SigNN Character Database\N\N_1359.jpg,N
dataset\SigNN Character Database\N\N_380.jpg,N
dataset\SigNN Character Database\N\N_395.jpg,N
dataset\SigNN Character Database\N\N_6.jpg,N
dataset\SigNN Character Database\N\N_710.jpg,N
dataset\SigNN Character Database\N\N_1049.jpg,N
dataset\SigNN Character Database\N\1.jpg,N
dataset\SigNN Character Database\N\N_114.jpg,N
dataset\SigNN Character Database\N\N_553.jpg,N
dataset\SigNN Character Database\N\N_306.jpg,N
dataset\SigNN Character Database\N\N_1490.jpg,N
dataset\SigNN Character Database\N\N_321.jpg,N
dataset\SigNN Character Database\N\N_1090.jpg,N
dataset\SigNN Character Database\N\N_591.jpg,N
dataset\SigNN Character Database\N\143.jpg,N
dataset\SigNN Character Database\N\N_948.jpg,N
dataset\SigNN Character Database\N\N_812.jpg,N
dataset\SigNN Character Database\N\N_564.jpg,N
dataset\SigNN Character Database\N\N_1456.jpg,N
dataset\SigNN Character Database\N\34.jpg,N
dataset\SigNN Character Database\N\N_835.jpg,N
dataset\SigNN Character Database\N\N_699.jpg,N
dataset\SigNN Character Database\N\N_867.jpg,N
dataset\SigNN Character Database\N\N_1364.jpg,N
dataset\SigNN Character Database\N\N_831.jpg,N
dataset\SigNN Character Database\N\N_1101.jpg,N
dataset\SigNN Character Database\N\N_1253.jpg,N
dataset\SigNN Character Database\N\N_92.jpg,N
dataset\SigNN Character Database\N\N_277.jpg,N
dataset\SigNN Character Database\N\N_274.jpg,N
dataset\SigNN Character Database\N\N_529.jpg,N
dataset\SigNN Character Database\N\N_381.jpg,N
dataset\SigNN Character Database\N\N_487.jpg,N
dataset\SigNN Character Database\N\N_1357.jpg,N
dataset\SigNN Character Database\N\N_741.jpg,N
dataset\SigNN Character Database\N\N_182.jpg,N
dataset\SigNN Character Database\N\N_1305.jpg,N
dataset\SigNN Character Database\N\N_798.jpg,N
dataset\SigNN Character Database\N\N_1254.jpg,N
dataset\SigNN Character Database\N\N_1331.jpg,N
dataset\SigNN Character Database\N\N_987.jpg,N
dataset\SigNN Character Database\N\N_446.jpg,N
dataset\SigNN Character Database\N\N_807.jpg,N
dataset\SigNN Character Database\N\N_1469.jpg,N
dataset\SigNN Character Database\N\N_984.jpg,N
dataset\SigNN Character Database\N\191.jpg,N
dataset\SigNN Character Database\N\132.jpg,N
dataset\SigNN Character Database\N\N_690.jpg,N
dataset\SigNN Character Database\N\N_1486.jpg,N
dataset\SigNN Character Database\N\213.jpg,N
dataset\SigNN Character Database\N\N_1029.jpg,N
dataset\SigNN Character Database\N\N_973.jpg,N
dataset\SigNN Character Database\N\N_313.jpg,N
dataset\SigNN Character Database\N\N_231.jpg,N
dataset\SigNN Character Database\N\224.jpg,N
dataset\SigNN Character Database\N\N_1334.jpg,N
dataset\SigNN Character Database\N\N_732.jpg,N
dataset\SigNN Character Database\N\N_903.jpg,N
dataset\SigNN Character Database\N\N_406.jpg,N
dataset\SigNN Character Database\N\N_818.jpg,N
dataset\SigNN Character Database\N\N_423.jpg,N
dataset\SigNN Character Database\N\N_243.jpg,N
dataset\SigNN Character Database\N\N_635.jpg,N
dataset\SigNN Character Database\N\N_716.jpg,N
dataset\SigNN Character Database\N\N_1263.jpg,N
dataset\SigNN Character Database\N\N_889.jpg,N
dataset\SigNN Character Database\N\N_542.jpg,N
dataset\SigNN Character Database\N\N_198.jpg,N
dataset\SigNN Character Database\N\N_24.jpg,N
dataset\SigNN Character Database\N\91.jpg,N
dataset\SigNN Character Database\N\288.jpg,N
dataset\SigNN Character Database\N\N_534.jpg,N
dataset\SigNN Character Database\N\N_16.jpg,N
dataset\SigNN Character Database\N\N_605.jpg,N
dataset\SigNN Character Database\N\114.jpg,N
dataset\SigNN Character Database\N\N_1210.jpg,N
dataset\SigNN Character Database\N\N_1375.jpg,N
dataset\SigNN Character Database\N\N_1292.jpg,N
dataset\SigNN Character Database\N\N_852.jpg,N
dataset\SigNN Character Database\N\N_1373.jpg,N
dataset\SigNN Character Database\N\N_195.jpg,N
dataset\SigNN Character Database\N\209.jpg,N
dataset\SigNN Character Database\N\N_400.jpg,N
dataset\SigNN Character Database\N\N_726.jpg,N
dataset\SigNN Character Database\N\N_869.jpg,N
dataset\SigNN Character Database\N\N_455.jpg,N
dataset\SigNN Character Database\N\N_1279.jpg,N
dataset\SigNN Character Database\N\N_1477.jpg,N
dataset\SigNN Character Database\N\N_404.jpg,N
dataset\SigNN Character Database\N\N_1027.jpg,N
dataset\SigNN Character Database\N\N_413.jpg,N
dataset\SigNN Character Database\N\N_555.jpg,N
dataset\SigNN Character Database\N\38.jpg,N
dataset\SigNN Character Database\N\N_365.jpg,N
dataset\SigNN Character Database\N\N_76.jpg,N
dataset\SigNN Character Database\N\N_1421.jpg,N
dataset\SigNN Character Database\N\N_479.jpg,N
dataset\SigNN Character Database\N\72.jpg,N
dataset\SigNN Character Database\N\N_235.jpg,N
dataset\SigNN Character Database\N\N_960.jpg,N
dataset\SigNN Character Database\N\N_1199.jpg,N
dataset\SigNN Character Database\N\N_287.jpg,N
dataset\SigNN Character Database\N\178.jpg,N
dataset\SigNN Character Database\N\259.jpg,N
dataset\SigNN Character Database\N\N_1072.jpg,N
dataset\SigNN Character Database\N\N_1168.jpg,N
dataset\SigNN Character Database\N\225.jpg,N
dataset\SigNN Character Database\N\N_81.jpg,N
dataset\SigNN Character Database\N\N_434.jpg,N
dataset\SigNN Character Database\N\N_439.jpg,N
dataset\SigNN Character Database\N\189.jpg,N
dataset\SigNN Character Database\N\N_1062.jpg,N
dataset\SigNN Character Database\N\N_918.jpg,N
dataset\SigNN Character Database\N\N_181.jpg,N
dataset\SigNN Character Database\N\N_804.jpg,N
dataset\SigNN Character Database\N\N_1368.jpg,N
dataset\SigNN Character Database\N\275.jpg,N
dataset\SigNN Character Database\N\N_750.jpg,N
dataset\SigNN Character Database\N\N_1094.jpg,N
dataset\SigNN Character Database\N\N_425.jpg,N
dataset\SigNN Character Database\N\N_1249.jpg,N
dataset\SigNN Character Database\N\77.jpg,N
dataset\SigNN Character Database\N\N_373.jpg,N
dataset\SigNN Character Database\N\N_988.jpg,N
dataset\SigNN Character Database\N\N_1093.jpg,N
dataset\SigNN Character Database\N\N_695.jpg,N
dataset\SigNN Character Database\N\N_1323.jpg,N
dataset\SigNN Character Database\N\N_417.jpg,N
dataset\SigNN Character Database\N\N_1131.jpg,N
dataset\SigNN Character Database\N\N_162.jpg,N
dataset\SigNN Character Database\N\N_252.jpg,N
dataset\SigNN Character Database\N\N_935.jpg,N
dataset\SigNN Character Database\N\N_702.jpg,N
dataset\SigNN Character Database\N\N_1397.jpg,N
dataset\SigNN Character Database\N\N_102.jpg,N
dataset\SigNN Character Database\N\N_1480.jpg,N
dataset\SigNN Character Database\N\N_1458.jpg,N
dataset\SigNN Character Database\N\N_1388.jpg,N
dataset\SigNN Character Database\N\41.jpg,N
dataset\SigNN Character Database\N\N_881.jpg,N
dataset\SigNN Character Database\N\N_897.jpg,N
dataset\SigNN Character Database\N\92.jpg,N
dataset\SigNN Character Database\N\31.jpg,N
dataset\SigNN Character Database\N\N_566.jpg,N
dataset\SigNN Character Database\N\N_185.jpg,N
dataset\SigNN Character Database\N\N_371.jpg,N
dataset\SigNN Character Database\N\161.jpg,N
dataset\SigNN Character Database\N\N_472.jpg,N
dataset\SigNN Character Database\N\N_1080.jpg,N
dataset\SigNN Character Database\N\N_138.jpg,N
dataset\SigNN Character Database\N\N_1453.jpg,N
dataset\SigNN Character Database\N\N_1487.jpg,N
dataset\SigNN Character Database\N\N_814.jpg,N
dataset\SigNN Character Database\N\N_437.jpg,N
dataset\SigNN Character Database\N\N_154.jpg,N
dataset\SigNN Character Database\N\268.jpg,N
dataset\SigNN Character Database\N\N_1500.jpg,N
dataset\SigNN Character Database\N\222.jpg,N
dataset\SigNN Character Database\N\N_1369.jpg,N
dataset\SigNN Character Database\N\244.jpg,N
dataset\SigNN Character Database\N\N_1064.jpg,N
dataset\SigNN Character Database\N\N_535.jpg,N
dataset\SigNN Character Database\N\52.jpg,N
dataset\SigNN Character Database\N\261.jpg,N
dataset\SigNN Character Database\N\N_1118.jpg,N
dataset\SigNN Character Database\N\N_229.jpg,N
dataset\SigNN Character Database\N\N_729.jpg,N
dataset\SigNN Character Database\N\N_631.jpg,N
dataset\SigNN Character Database\N\N_1017.jpg,N
dataset\SigNN Character Database\N\N_410.jpg,N
dataset\SigNN Character Database\N\N_201.jpg,N
dataset\SigNN Character Database\N\N_292.jpg,N
dataset\SigNN Character Database\N\N_1197.jpg,N
dataset\SigNN Character Database\N\N_115.jpg,N
dataset\SigNN Character Database\N\N_1195.jpg,N
dataset\SigNN Character Database\N\N_796.jpg,N
dataset\SigNN Character Database\N\N_483.jpg,N
dataset\SigNN Character Database\N\N_640.jpg,N
dataset\SigNN Character Database\N\N_265.jpg,N
dataset\SigNN Character Database\N\N_347.jpg,N
dataset\SigNN Character Database\N\N_993.jpg,N
dataset\SigNN Character Database\N\N_242.jpg,N
dataset\SigNN Character Database\N\N_167.jpg,N
dataset\SigNN Character Database\N\84.jpg,N
dataset\SigNN Character Database\N\N_1209.jpg,N
dataset\SigNN Character Database\N\N_408.jpg,N
dataset\SigNN Character Database\N\N_333.jpg,N
dataset\SigNN Character Database\N\N_401.jpg,N
dataset\SigNN Character Database\N\N_1380.jpg,N
dataset\SigNN Character Database\N\N_1310.jpg,N
dataset\SigNN Character Database\N\N_539.jpg,N
dataset\SigNN Character Database\N\N_1424.jpg,N
dataset\SigNN Character Database\N\17.jpg,N
dataset\SigNN Character Database\N\N_21.jpg,N
dataset\SigNN Character Database\N\N_218.jpg,N
dataset\SigNN Character Database\N\N_109.jpg,N
dataset\SigNN Character Database\N\N_1470.jpg,N
dataset\SigNN Character Database\N\N_692.jpg,N
dataset\SigNN Character Database\N\N_559.jpg,N
dataset\SigNN Character Database\N\N_628.jpg,N
dataset\SigNN Character Database\N\N_1164.jpg,N
dataset\SigNN Character Database\N\N_1492.jpg,N
